text,jurisdiction,source,last_reform_date,title,Id
1.00154.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPC.pdf,21/12/2023,Ley Federal de Protección al Consumidor,1.00154
1.00155.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPDPPP.pdf,5/7/2010,Ley Federal de Protección de Datos Personales en Posesión de los Particulares,1.00155
1.00156.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFPPCPCIA.pdf,29/11/2023,Ley Federal de Protección del Patrimonio Cultural de los Pueblos y Comunidades Indígenas y Afromexicanas,1.00156
1.00157.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRemSP_190521.pdf,19/5/2021,Ley Federal de Remuneraciones de los Servidores Públicos,1.00157
1.00158.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRA_200521.pdf,20/5/2021,Ley Federal de Responsabilidad Ambiental,1.00158
1.00159.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRPE.pdf,29/12/2023,Ley Federal de Responsabilidad Patrimonial del Estado,1.00159
1.00160.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRSP.pdf,1/4/2024,Ley Federal de Responsabilidades de los Servidores Públicos,1.00160
1.00161.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFRM.pdf,26/9/2022,Ley Federal de Revocación de Mandato,1.00161
1.00162.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFSA.pdf,21/5/2024,Ley Federal de Sanidad animal,1.00162
1.00163.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFSV.pdf,11/5/2022,Ley Federal de Sanidad Vegetal,1.00163
1.00164.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFSP.pdf,17/10/2011,Ley Federal de Seguridad Privada,1.00164
1.00165.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFTR.pdf,1/4/2024,Ley Federal de Telecomunicaciones y Radiodifusión,1.00165
1.00166.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFTAIP.pdf,1/4/2024,Ley Federal de Transparencia y Acceso a la Información Pública,1.00166
1.00167.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFVV.pdf,11/5/2022,Ley Federal de Variedades Vegetales,1.00167
1.00168.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFZEE.pdf,1/4/2024,Ley Federal de Zonas Económicas Especiales,1.00168
1.00169.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFDA.pdf,1/7/2020,Ley Federal del Derecho de Autor,1.00169
1.00170.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFISAN.pdf,29/12/2023,Ley Federal del Impuesto sobre Automóviles Nuevos,1.00170
1.00171.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/124.pdf,8/1/1986,Ley Federal del Mar,1.00171
1.00172.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFT.pdf,4/4/2024,Ley Federal del Trabajo,1.00172
